PGSC0003DMP400032951 PGSC0003DMT400048684 Protein,RecName: Full=Polyphenol oxidase D; chloroplastic; Short=PPO; AltName: Full=Catechol oxidase; Flags: Precursor [Solanum lycopersicum],Q08306,Plastid  chloroplast thylakoid lumen, Catalyzes the oxidation of mono- and o-diphenols to o-diquinones, Biological process not found.,5840000,4928500,4870700,,,
PGSC0003DMP400041114 PGSC0003DMT400061066 Protein,RecName: Full=Ankyrin repeat domain-containing protein 2B [Arabidopsis thaliana],Q29Q26,Cytoplasm, Exhibits chaperone activity toward chloroplast outer envelope membrane  mitochondrion outer membrane  endoplasmic reticulum membrane and peroxisomal proteins  by recruiting specific proteins containing a single transmembrane associated with an AKR2A-binding sequence (ABS) and subsequently binding glycolipids (e.g. monogalactosyldiacylglycerol (MGDG) and phosphatidylglycerol (PG)) present in the membrane of the target organelle, Biological process not found.,907770,13033000,4851200,,,
PGSC0003DMP400052225 PGSC0003DMT400077068 Protein,RecName: Full=Vicianin hydrolase; Short=VH; Flags: Precursor [Vicia sativa subsp. nigra],A2SY66,Subcellular location information not found., Hydrolyzes the disaccharide glycosides vicianin  pNP beta-primeveroside  2-phenylethyl beta-primeveroside and furcatin, Biological process not found.,2565100,6945900,4770800,,,
PGSC0003DMP400044257 PGSC0003DMT400065586 Protein,RecName: Full=CXXC motif containing zinc binding protein; AltName: Full=UPF0587 protein C1orf123 homolog [Xenopus laevis],Q3B8G0,Subcellular location information not found., Function information not found., Biological process not found.,4461200,3732200,4731600,,,
PGSC0003DMP400008168 PGSC0003DMT400011760 Protein,RecName: Full=Cell wall / vacuolar inhibitor of fructosidase 1; Short=AtC/VIF1; Flags: Precursor [Arabidopsis thaliana],F4HWQ8,Vacuole, Inhibits fructosidases from vacuoles (vacuolar invertase VI), Biological process not found.,8446600,14363000,4725600,,,
PGSC0003DMP400014012 PGSC0003DMT400020562 Protein,RecName: Full=Annexin D5; AltName: Full=AnnAt5 [Arabidopsis thaliana],Q9C9X3,Subcellular location information not found., Function information not found., Biological process not found.,3435400,4803100,4710900,,,
PGSC0003DMP400054525 PGSC0003DMT400080373 Protein,RecName: Full=Small EDRK-rich factor 2 [Capra hircus] >sp|B1MTI8.1| RecName: Full=Small EDRK-rich factor 2 [Plecturocebus moloch] >sp|P84101.1| RecName: Full=Small EDRK-rich factor 2; AltName: Full=Gastric cancer-related protein VRG107; AltName: Full=Protein 4F5-related; Short=4F5rel; Short=h4F5rel [Homo sapiens] >sp|P84102.1| RecName: Full=Small EDRK-rich factor 2; AltName: Full=Protein 4F5-related; Short=4F5rel [Mus musculus] >sp|Q5R7C4.1| RecName: Full=Small EDRK-rich factor 2 [Pongo abelii],A5JSS4,Subcellular location information not found., Positive regulator of amyloid protein aggregation and proteotoxicity (By similarity). Induces conformational changes in amyloid proteins  such as HTT  driving them into compact formations preceding the formation of aggregates (By similarity), Biological process not found.,0,0,4581300,,,
PGSC0003DMP400031028 PGSC0003DMT400045782 Protein,RecName: Full=14-3-3 protein 2 [Solanum lycopersicum],P93208,Subcellular location information not found., Function information not found., Biological process not found.,3519400,4217900,4476700,,,
PGSC0003DMP400040343 PGSC0003DMT400059981 Protein,RecName: Full=Proteasome subunit beta type-5; AltName: Full=20S proteasome subunit E; AltName: Full=Proteasome epsilon chain; Flags: Precursor [Spinacia oleracea],O24361,Cytoplasm, The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg  Phe  Tyr  Leu  and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity, Biological process not found.,5308000,2791000,4394000,,,
PGSC0003DMP400019877 PGSC0003DMT400029206 Protein,RecName: Full=Probable steroid-binding protein 3; Short=AtMP3; AltName: Full=Membrane-associated progesterone-binding protein 2; Short=AtMAPR2 [Arabidopsis thaliana],Q9SK39,Nucleus, Function information not found., Biological process not found.,5343900,9812800,4344800,,,
PGSC0003DMP400055028 PGSC0003DMT400081324 Protein,RecName: Full=Large ribosomal subunit protein eL19x; AltName: Full=60S ribosomal protein L19-1; AltName: Full=Protein EMBRYO DEFECTIVE 2386 [Arabidopsis thaliana],Q9SRX2,Subcellular location information not found., Function information not found., Biological process not found.,1446800,0,4283900,,,
PGSC0003DMP400004284 PGSC0003DMT400006190 Protein,RecName: Full=26S proteasome regulatory subunit 6B homolog [Solanum tuberosum],P54778,Cytoplasm, The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The regulatory (or ATPase) complex confers ATP dependency and substrate specificity to the 26S complex (By similarity), Biological process not found.,5925300,4260200,4184300,,,
PGSC0003DMP400027644 PGSC0003DMT400040764 Protein,RecName: Full=26S proteasome non-ATPase regulatory subunit 1 homolog A; AltName: Full=26S proteasome regulatory subunit RPN2a; Short=AtRPN2a; AltName: Full=26S proteasome regulatory subunit S1 homolog A [Arabidopsis thaliana],O48844,Subcellular location information not found., Acts as a regulatory subunit of the 26 proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins, Biological process not found.,2210500,3840000,4124700,,,
PGSC0003DMP400002988 PGSC0003DMT400004180 Protein,RecName: Full=NADP-dependent D-sorbitol-6-phosphate dehydrogenase; AltName: Full=Aldose-6-phosphate reductase [NADPH]; AltName: Full=NADP-S6PDH [Malus domestica],P28475,Subcellular location information not found., Synthesizes sorbitol-6-phosphate  a key intermediate in the synthesis of sorbitol which is a major photosynthetic product in many members of the Rosaceae family, Biological process not found.,4722000,2968800,3988200,,,
PGSC0003DMP400051119 PGSC0003DMT400075488 Protein,RecName: Full=2-alkenal reductase (NADP(+)-dependent); AltName: Full=Alkenal double bound reductase; AltName: Full=Allylic alcohol dehydrogenase 1; Short=allyl-ADH1; AltName: Full=Flavin-free double bond reductase; Short=NtDBR; AltName: Full=Pulegone reductase; Short=NtRed-1 [Nicotiana tabacum],Q9SLN8,Subcellular location information not found., Reduces the C=C double bonds of alpha  beta unsaturated enones  but has no activity on enones with an endocyclic C=C double-bond. Shows a high specificity for NADPH as the hybrid donor. Substrates are 1-nitrocyclohexene  2-methylpentenal  trans-cinnamaldehyde  methyl-trans-2-methylcinnamaldehyde  trans-2-nonenal and 1-octen-3-one. Reduced activity with aplha-methyl transcinnamaldehyde  1-cyclohexene-1-carboxaldehyde  methyl crotonate  (R)-pulegone  and dimethyl itaconate and no activity with maleimides  citral  (5R)- or (5S)-carvone  (S)-perillyl alcohol  and substituted cyclohexenones and cyclopentenones (PubMed:17945329  Ref.3). May also act as a allyl-alcohol dehydrogenase by catalyzing the dehydrogenation of secondary allylic alcohols rather than saturated secondary alcohols. Allyl-alcohol dehydrogenase is specific for the S-stereoisomer of the alcohols (PubMed:11117876), Biological process not found.,5182100,2357200,3913000,,,
PGSC0003DMP400047193 PGSC0003DMT400069840 Protein,RecName: Full=Dihydrolipoyl dehydrogenase 1; mitochondrial; Short=AtmLPD1; Short=mtLPD1; AltName: Full=Dihydrolipoamide dehydrogenase 1; AltName: Full=Glycine cleavage system L protein 1; AltName: Full=Pyruvate dehydrogenase complex E3 subunit 1; Short=E3-1; Short=PDC-E3 1; Flags: Precursor [Arabidopsis thaliana],Q9M5K3,Mitochondrion matrix, Lipoamide dehydrogenase is a component of the glycine decarboxylase (GDC) or glycine cleavage system as well as of the alpha-ketoacid dehydrogenase complexes. LPD1 is probably the protein most often associated with the glycine decarboxylase complex while LPD2 is probably incorporated into alpha-ketoacid dehydrogenase complexes, Biological process not found.,4629100,7041000,3901900,,,
PGSC0003DMP400042353 PGSC0003DMT400062930 Protein,RecName: Full=Benzaldehyde dehydrogenase; mitochondrial; AltName: Full=2-phenylacetaldehyde dehydrogenase; AltName: Full=Acetaldehyde dehydrogenase; Flags: Precursor [Antirrhinum majus],C7A2A0,Mitochondrion, Component of the floral volatile benzenoid/phenylpropanoid (FVBP) biosynthetic pathway (PubMed:19292760). Catalyzes the oxidation of benzaldehyde to benzoic acid (BA) (PubMed:19292760). Capable of oxidizing a broad spectrum of aliphatic aldehydes; increased carbon chain length results in a decrease in its efficiency (PubMed:19292760), Biological process not found.,2519500,3105900,3889600,,,
PGSC0003DMP400009959 PGSC0003DMT400014419 Protein,RecName: Full=Small ribosomal subunit protein RACK1; AltName: Full=Guanine nucleotide-binding protein subunit beta-like protein [Nicotiana plumbaginifolia],P93340,Subcellular location information not found., May have a role in cell division, Biological process not found.,3386000,2687500,3845900,,,
PGSC0003DMP400046948 PGSC0003DMT400069546 Protein,RecName: Full=Binding partner of ACD11 1 [Arabidopsis thaliana],Q9LFD5,Cytoplasm, Function information not found., Biological process not found.,3157100,4935100,3833200,,,
PGSC0003DMP400029970 PGSC0003DMT400044200 Protein,RecName: Full=Cyanate hydratase; Short=Cyanase; AltName: Full=Cyanate hydrolase; AltName: Full=Cyanate lyase [Medicago truncatula],B7FKW7,Subcellular location information not found., Catalyzes the reaction of cyanate with bicarbonate to produce ammonia and carbon dioxide, Biological process not found.,3101600,1111700,3783700,,,
PGSC0003DMP400037424 PGSC0003DMT400055590 Protein,RecName: Full=Peptide methionine sulfoxide reductase; AltName: Full=Peptide-methionine (S)-S-oxide reductase; Short=Peptide Met(O) reductase; AltName: Full=Protein-methionine-S-oxide reductase [Lactuca sativa],Q9SEC2,Subcellular location information not found., Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine, Biological process not found.,1247300,3208100,3711900,,,
PGSC0003DMP400029281 PGSC0003DMT400043159 Protein,RecName: Full=Tropinone reductase homolog At5g06060 [Arabidopsis thaliana],Q9LHT0,Subcellular location information not found., Function information not found., Biological process not found.,2956700,3927800,3710300,,,
PGSC0003DMP400004858 PGSC0003DMT400007009 Protein,RecName: Full=Histone H2AX [Cicer arietinum],O65759,Nucleus, Variant histone H2A which replaces conventional H2A in a subset of nucleosomes. Nucleosomes wrap and compact DNA into chromatin  limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation  DNA repair  DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones  also called histone code  and nucleosome remodeling. Required for checkpoint-mediated arrest of cell cycle progression in response to low doses of ionizing radiation and for efficient repair of DNA double strand breaks (DSBs) specifically when modified by C-terminal phosphorylation (By similarity), Biological process not found.,1831000,6156600,3708200,,,
PGSC0003DMP400045332 PGSC0003DMT400067201 Protein,RecName: Full=T-complex protein 1 subunit eta; Short=TCP-1-eta; AltName: Full=CCT-eta; AltName: Full=Chaperonin CCT7 [Arabidopsis thaliana],Q9SF16,Cytoplasm, Molecular chaperone; assists the folding of proteins upon ATP hydrolysis. Known to play a role  in vitro  in the folding of actin and tubulin, Biological process not found.,3289100,4246100,3694900,,,
PGSC0003DMP400034883 PGSC0003DMT400051811 Protein,RecName: Full=Small ribosomal subunit protein eS8; AltName: Full=40S ribosomal protein S8 [Zea mays],Q08069,Subcellular location information not found., Function information not found., Biological process not found.,2718300,129010,3601500,,,
PGSC0003DMP400029942 PGSC0003DMT400044163 Protein,RecName: Full=Succinate-semialdehyde dehydrogenase; mitochondrial; Short=At-SSADH1; AltName: Full=Aldehyde dehydrogenase family 5 member F1; AltName: Full=NAD(+)-dependent succinic semialdehyde dehydrogenase; AltName: Full=Protein ENLARGED FIL EXPRESSING DOMAIN 1; Flags: Precursor [Arabidopsis thaliana],Q9SAK4,Mitochondrion matrix, Oxidizes specifically succinate semialdehyde. Involved in plant response to environmental stress by preventing the accumulation of reactive oxygen species  probably by regulating proline  gamma-hydroxybutyrate (GHB) and gamma-aminobutyrate (GABA) levels (PubMed:15642352). Required for the maintenance of the shoot apical meristem (SAM) structure and subsequent adaxial-abaxial axis-dependent development of cotyledons and leaves (PubMed:21690177  PubMed:25840087), Biological process not found.,4822500,4960800,3556500,,,
PGSC0003DMP400028602 PGSC0003DMT400042184 Protein,RecName: Full=Small ribosomal subunit protein eS27y; AltName: Full=40S ribosomal protein S27-2 [Arabidopsis thaliana],Q9M2F1,Subcellular location information not found., May be involved in the elimination of damaged mRNA after UV irradiation, Biological process not found.,0,0,3493100,,,
PGSC0003DMP400030700 PGSC0003DMT400045309 Protein,RecName: Full=Large ribosomal subunit protein eL15; AltName: Full=60S ribosomal protein L15 [Petunia x hybrida],O82528,Subcellular location information not found., Function information not found., Biological process not found.,3288700,0,3436400,,,
PGSC0003DMP400045153 PGSC0003DMT400066954 Protein,RecName: Full=T-complex protein 1 subunit alpha; Short=TCP-1-alpha; AltName: Full=CCT-alpha; AltName: Full=Chaperonin CCT1 [Arabidopsis thaliana],P28769,Cytoplasm, Molecular chaperone; assists the folding of proteins upon ATP hydrolysis. Known to play a role  in vitro  in the folding of actin and tubulin, Biological process not found.,3468200,5380700,3410400,,,
