RecName: Full=(+)-neomenthol dehydrogenase; AltName: Full=Menthone:neomenthol reductase; AltName: Full=Short-chain dehydrogenase/reductase 1; Short=AtSDR1 [Arabidopsis thaliana],Q9M2E2,Cytoplasm,,,,,,,
RecName: Full=Stromal 70 kDa heat shock-related protein; chloroplastic; Flags: Precursor [Pisum sativum],Q02028,Plastid, chloroplast stroma,,,,,,
RecName: Full=DEAD-box ATP-dependent RNA helicase 38; AltName: Full=Low expression of osmotically-responsive genes 4 protein; AltName: Full=Protein CRYOPHYTE [Arabidopsis thaliana],Q93ZG7,Cytoplasm,,,,,,,
RecName: Full=Phenylalanine--tRNA ligase alpha subunit; cytoplasmic; AltName: Full=Phenylalanyl-tRNA synthetase alpha subunit; Short=PheRS [Arabidopsis thaliana],Q9T034,Cytoplasm, cytosol,,,,,,
RecName: Full=Peptidyl-prolyl cis-trans isomerase FKBP65; Short=PPIase FKBP65; AltName: Full=70 kDa peptidyl-prolyl isomerase; AltName: Full=FK506-binding protein 65; Short=AtFKBP65; AltName: Full=Immunophilin FKBP65; AltName: Full=Peptidyl-prolyl isomerase ROF2; AltName: Full=Protein ROTAMASE FKBP 2; AltName: Full=Rotamase [Arabidopsis thaliana],Q9FJL3,Cytoplasm,,,,,,,
RecName: Full=Uncharacterized protein At4g06744; Flags: Precursor [Arabidopsis thaliana],Q8W3M4,Secreted,,,,,,,
RecName: Full=Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1A; AltName: Full=Ribophorin IA; Short=RPN-IA; AltName: Full=Ribophorin-1A; Flags: Precursor [Arabidopsis thaliana],Q9SFX3,Endoplasmic reticulum membrane,,,,,,,
RecName: Full=Phosphoenolpyruvate carboxylase; Short=PEPC; Short=PEPCase [Solanum tuberosum],P29196,Cytoplasm,,,,,,,
RecName: Full=Heterogeneous nuclear ribonucleoprotein Q; Short=hnRNP Q; AltName: Full=Protein LHP1-INTERACTING FACTOR 2 [Arabidopsis thaliana],Q9ASP6,Nucleus,,,,,,,
RecName: Full=Probable nucleoredoxin 1; Short=AtNrx1 [Arabidopsis thaliana],O80763,Subcellular location information not found.,,,,,,,
RecName: Full=Agmatine deiminase; AltName: Full=Agmatine iminohydrolase; Short=MtAIH [Medicago truncatula],G7JT50,Subcellular location information not found.,,,,,,,
RecName: Full=4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin); chloroplastic; AltName: Full=1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase; AltName: Full=Protein CHLOROPLAST BIOGENESIS 4; AltName: Full=Protein CONSTITUTIVE SUBTILISIN 3; Flags: Precursor [Arabidopsis thaliana],F4K0E8,Plastid, chloroplast stroma,,,,,,
RecName: Full=ERBB-3 BINDING PROTEIN 1; Short=StEBP1 [Solanum tuberosum],M1CZC0,Nucleus,,,,,,,
RecName: Full=Probable LL-diaminopimelate aminotransferase; chloroplastic; Short=DAP-AT; Short=DAP-aminotransferase; Short=LL-DAP-aminotransferase; Flags: Precursor [Oryza sativa Japonica Group],Q10MQ2,Plastid, chloroplast,,,,,,
RecName: Full=DnaJ protein homolog; AltName: Full=DNAJ-1; Flags: Precursor [Cucumis sativus],Q04960,Cell membrane,,,,,,,
RecName: Full=Phytochrome B [Solanum tuberosum],P34094,Subcellular location information not found.,,,,,,,
RecName: Full=AP-2 complex subunit mu; AltName: Full=Adaptor protein complex AP-2 subunit mu; AltName: Full=Adaptor protein-2 mu-adaptin; AltName: Full=Adaptor-related protein complex 2 subunit mu; AltName: Full=At-muA-Ad; AltName: Full=Clathrin assembly protein complex 2 mu medium chain; AltName: Full=Mu2-adaptin; AltName: Full=Protein AP47/50; Short=AtAP47/50 [Arabidopsis thaliana],O23140,Cell membrane,,,,,,,
RecName: Full=Protein NCA1; AltName: Full=NO CATALASE ACTIVITY 1 [Arabidopsis thaliana],Q9M2V1,Cytoplasm,,,,,,,
RecName: Full=Luminal-binding protein 5; Short=BiP 5; AltName: Full=78 kDa glucose-regulated protein homolog 5; Short=GRP-78-5; Flags: Precursor [Nicotiana tabacum],Q03685,Endoplasmic reticulum lumen,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Cysteine--tRNA ligase 2; cytoplasmic; AltName: Full=Cysteinyl-tRNA synthetase; Short=CysRS [Arabidopsis thaliana],B3LFA4,Cytoplasm, cytosol,,,,,,
RecName: Full=Protein LIKE EARLY STARVATION; chloroplastic; Flags: Precursor [Arabidopsis thaliana],Q5EAH9,Plastid, chloroplast stroma,,,,,,
RecName: Full=Glyceraldehyde-3-phosphate dehydrogenase GAPCP2; chloroplastic; AltName: Full=Glyceraldehyde-3-phosphate dehydrogenase of plastid 2; AltName: Full=NAD-dependent glyceraldehydephosphate dehydrogenase chloroplastic 2; Flags: Precursor [Arabidopsis thaliana],Q5E924,Plastid, chloroplast stroma,,,,,,
RecName: Full=Chaperonin CPN60-2; mitochondrial; AltName: Full=HSP60-2; Flags: Precursor [Cucurbita maxima],Q05046,Mitochondrion,,,,,,,
RecName: Full=Probable sucrose-phosphate synthase 2; AltName: Full=UDP-glucose-fructose-phosphate glucosyltransferase 2 [Craterostigma plantagineum],O04933,Subcellular location information not found.,,,,,,,
RecName: Full=Adenylate kinase 4; AltName: Full=ATP-AMP transphosphorylase 4; AltName: Full=ATP:AMP phosphotransferase; AltName: Full=Adenylate kinase B; Short=AK B; AltName: Full=Adenylate monophosphate kinase 4 [Oryza sativa Japonica Group],Q08480,Cytoplasm,,,,,,,
RecName: Full=Protein disulfide isomerase-like 1-4; Short=AtPDIL1-4; AltName: Full=Protein disulfide isomerase 2; Short=AtPDI2; AltName: Full=Protein disulfide isomerase-like 2-2; Short=AtPDIL2-2; Flags: Precursor [Arabidopsis thaliana],Q9FF55,Endoplasmic reticulum lumen,,,,,,,
RecName: Full=Phosphoserine aminotransferase 1; chloroplastic; Short=AtPSAT1; AltName: Full=Phosphohydroxythreonine aminotransferase; Flags: Precursor [Arabidopsis thaliana],Q96255,Plastid, chloroplast,,,,,,
RecName: Full=2;3-dimethylmalate lyase [Eubacterium barkeri],Q0QLE4,Subcellular location information not found.,,,,,,,
RecName: Full=Glutamate-1-semialdehyde 2;1-aminomutase; chloroplastic; Short=GSA; AltName: Full=Glutamate-1-semialdehyde aminotransferase; Short=GSA-AT; Flags: Precursor [Solanum lycopersicum],Q40147,Plastid, chloroplast,,,,,,
RecName: Full=Protein transport protein SEC13 homolog B; AltName: Full=SEC13-like protein B [Arabidopsis thaliana],O64740,Golgi apparatus,,,,,,,
RecName: Full=Prefoldin subunit 1; AltName: Full=Gene involved in microtubule biogenesis 6 [Arabidopsis thaliana],Q94AF7,Cytoplasm,,,,,,,
RecName: Full=Pumilio homolog 1; Short=APUM-1; Short=AtPUM1 [Arabidopsis thaliana],Q9ZW07,Cytoplasm,,,,,,,
RecName: Full=Coatomer subunit delta; AltName: Full=Delta-coat protein; Short=Delta-COP [Arabidopsis thaliana],Q93Y22,Cytoplasm,,,,,,,
RecName: Full=Eukaryotic peptide chain release factor subunit 1-3; Short=Eukaryotic release factor 1-3; Short=eRF1-3; AltName: Full=Omnipotent suppressor protein 1 homolog 3; Short=SUP1 homolog 3 [Arabidopsis thaliana],P35614,Cytoplasm,,,,,,,
RecName: Full=Probable peroxygenase 4; Short=AtPXG4; AltName: Full=Caleosin-4 [Arabidopsis thaliana],Q9CAB7,Lipid droplet,,,,,,,
RecName: Full=Enolase; AltName: Full=2-phospho-D-glycerate hydro-lyase; AltName: Full=2-phosphoglycerate dehydratase [Solanum lycopersicum],P26300,Cytoplasm,,,,,,,
RecName: Full=Elongation factor Tu; mitochondrial; Flags: Precursor [Arabidopsis thaliana],Q9ZT91,Mitochondrion,,,,,,,
RecName: Full=Sorting nexin 1; Short=AtSNX1; AltName: Full=Vacuolar protein sorting-associated protein 5 homolog [Arabidopsis thaliana],Q9FG38,Cytoplasm,,,,,,,
RecName: Full=D-3-phosphoglycerate dehydrogenase 2; chloroplastic; Short=PGDH; Flags: Precursor [Arabidopsis thaliana],O04130,Plastid, chloroplast,,,,,,
RecName: Full=Aminomethyltransferase; mitochondrial; AltName: Full=Glycine cleavage system T protein; Short=GCVT; Flags: Precursor [Solanum tuberosum],P54260,Mitochondrion,,,,,,,
RecName: Full=Adenylylsulfatase HINT1; AltName: Full=HIS triad family protein 3; AltName: Full=Histidine triad nucleotide-binding protein 1 [Arabidopsis thaliana],Q8GUN2,Peroxisome,,,,,,,
RecName: Full=ATP-dependent Clp protease ATP-binding subunit CLPT2; chloroplastic; Flags: Precursor [Arabidopsis thaliana],Q8GW78,Plastid, chloroplast,,,,,,
RecName: Full=2-hydroxyacyl-CoA lyase; AltName: Full=2-hydroxyphytanoyl-CoA lyase; Short=2-HPCL; AltName: Full=Oxalyl-CoA decarboxylase [Arabidopsis thaliana],Q9LF46,Subcellular location information not found.,,,,,,,
RecName: Full=GEM-like protein 5 [Arabidopsis thaliana],Q9LYV6,Subcellular location information not found.,,,,,,,
RecName: Full=3-isopropylmalate dehydrogenase; chloroplastic; Short=3-IPM-DH; Short=IMDH; AltName: Full=Beta-IPM dehydrogenase; Flags: Precursor [Solanum tuberosum],P29696,Plastid, chloroplast,,,,,,
RecName: Full=Protein GrpE; AltName: Full=HSP-70 cofactor [Prochlorococcus marinus str. AS9601],A2BNE2,Cytoplasm,,,,,,,
RecName: Full=Ribosome quality control complex subunit NEMF; AltName: Full=Antigen NY-CO-1; AltName: Full=Nuclear export mediator factor; AltName: Full=Serologically defined colon cancer antigen 1 [Homo sapiens],O60524,Cytoplasm, cytosol,,,,,,
RecName: Full=Protein RETICULATA-RELATED 1; chloroplastic; Flags: Precursor [Arabidopsis thaliana],Q9FGP9,Plastid, chloroplast membrane,,,,,,
RecName: Full=Large ribosomal subunit protein uL4z; AltName: Full=60S ribosomal protein L4-1; Short=L1 [Arabidopsis thaliana],Q9SF40,Subcellular location information not found.,,,,,,,
RecName: Full=Probable aldo-keto reductase 2 [Oryza sativa Indica Group],A2XRZ0,Subcellular location information not found.,,,,,,,
RecName: Full=Glucose-1-phosphate adenylyltransferase large subunit 2; chloroplastic/amyloplastic; AltName: Full=ADP-glucose pyrophosphorylase; AltName: Full=ADP-glucose synthase; AltName: Full=AGPase S; AltName: Full=Alpha-D-glucose-1-phosphate adenyl transferase; Flags: Precursor [Solanum tuberosum],P55242,Plastid, chloroplast,,,,,,
RecName: Full=Large ribosomal subunit protein eL20y; AltName: Full=60S ribosomal protein L18a-2 [Arabidopsis thaliana],P51418,Subcellular location information not found.,,,,,,,
RecName: Full=Allene oxide synthase 2; chloroplastic; Short=LeAOS2; AltName: Full=Cytochrome P450 74A; Flags: Precursor [Solanum lycopersicum],Q9LLB0,Plastid, chloroplast inner membrane,,,,,,
RecName: Full=Ubiquinone biosynthesis protein COQ9; mitochondrial; Flags: Precursor [Xenopus tropicalis],Q5RJV0,Mitochondrion,,,,,,,
RecName: Full=Isocitrate dehydrogenase [NADP]; chloroplastic/mitochondrial; Flags: Precursor [Arabidopsis thaliana],Q8LPJ5,Plastid, chloroplast,,,,,,
RecName: Full=ATP-dependent 6-phosphofructokinase 5; chloroplastic; Short=ATP-PFK 5; Short=Phosphofructokinase 5; AltName: Full=Phosphohexokinase 5; Flags: Precursor [Arabidopsis thaliana],Q8VYN6,Plastid, chloroplast,,,,,,
RecName: Full=Probable UDP-arabinopyranose mutase 2; AltName: Full=Reversibly glycosylated polypeptide 2; Short=RGP2; AltName: Full=UDP-L-arabinose mutase 2; AltName: Full=UDP-glucose:protein transglucosylase 2; Short=UPTG 2 [Solanum tuberosum],Q8RU27,Secreted, cell wall,,,,,,
RecName: Full=Argininosuccinate lyase; chloroplastic; AltName: Full=Arginosuccinase; Flags: Precursor [Arabidopsis thaliana],Q9LEU8,Plastid, chloroplast,,,,,,
RecName: Full=Ribonuclease 3-like protein 3; AltName: Full=Ribonuclease III-like protein 3; Short=RNase III-like protein 3 [Oryza sativa Japonica Group],Q69KJ0,Subcellular location information not found.,,,,,,,
RecName: Full=28 kDa ribonucleoprotein; chloroplastic; Short=28RNP; Flags: Precursor [Nicotiana sylvestris],P19682,Plastid, chloroplast,,,,,,
RecName: Full=Phospholipase A1-II 1 [Oryza sativa Indica Group] >sp|A2ZW16.2| RecName: Full=Phospholipase A1-II 1 [Oryza sativa Japonica Group],A2WT95,Cytoplasm,,,,,,,
RecName: Full=Hexokinase-1; AltName: Full=NtHxK1 [Nicotiana tabacum],Q9SEK2,Plastid, chloroplast outer membrane,,,,,,
RecName: Full=3-isopropylmalate dehydrogenase; chloroplastic; Short=3-IPM-DH; Short=IMDH; AltName: Full=Beta-IPM dehydrogenase; Flags: Precursor [Brassica napus],P29102,Plastid, chloroplast,,,,,,
RecName: Full=L-lactate dehydrogenase B; Short=LDH-B [Hordeum vulgare],P22989,Subcellular location information not found.,,,,,,,
RecName: Full=Cysteine synthase; chloroplastic/chromoplastic; AltName: Full=CSase B; Short=CS-B; AltName: Full=O-acetylserine (thiol)-lyase; AltName: Full=O-acetylserine sulfhydrylase; AltName: Full=OAS-TL B; Flags: Precursor [Solanum tuberosum],O81155,Plastid, chloroplast stroma,,,,,,
RecName: Full=Lactoylglutathione lyase; AltName: Full=Aldoketomutase; AltName: Full=Glyoxalase I; Short=Glx I; AltName: Full=Ketone-aldehyde mutase; AltName: Full=Methylglyoxalase; AltName: Full=S-D-lactoylglutathione methylglyoxal lyase [Solanum lycopersicum],Q42891,Subcellular location information not found.,,,,,,,
RecName: Full=Succinate dehydrogenase subunit 5; mitochondrial; Flags: Precursor [Arabidopsis thaliana],Q9SX77,Mitochondrion inner membrane,,,,,,,
RecName: Full=Importin subunit beta-1; AltName: Full=Karyopherin subunit beta-1; Short=ATKPNB1 [Arabidopsis thaliana],Q9FJD4,Cytoplasm,,,,,,,
RecName: Full=Syntaxin-71; Short=AtSYP71 [Arabidopsis thaliana],Q9SF29,Membrane,,,,,,,
RecName: Full=Diaminopimelate decarboxylase 1; chloroplastic; Short=DAP decarboxylase 1; Short=DAPDC 1; Flags: Precursor [Arabidopsis thaliana],Q949X7,Plastid, chloroplast,,,,,,
RecName: Full=Gamma aminobutyrate transaminase 1; mitochondrial; AltName: Full=Gamma-aminobutyrate transaminase isozyme 1; Short=LeGABA-TP1; Short=SlGABA-T1; Flags: Precursor [Solanum lycopersicum],Q84P54,Mitochondrion,,,,,,,
RecName: Full=Ricin B-like lectin EULS3; AltName: Full=Euonymus lectin S3; Short=AtEULS3 [Arabidopsis thaliana],Q945P1,Nucleus,,,,,,,
RecName: Full=RAF-like serine/threonine-protein kinase PRAF; AltName: Full=Protein PHOTOSYNTHESIS-RELATED RAF; Short=MpPRAF [Marchantia polymorpha],A0A2R6XIK6,Cytoplasm,,,,,,,
RecName: Full=Eukaryotic peptide chain release factor GTP-binding subunit ERF3A; Short=Eukaryotic peptide chain release factor subunit 3a; Short=eRF3a; AltName: Full=G1 to S phase transition protein 1 homolog [Homo sapiens],P15170,Subcellular location information not found.,,,,,,,
RecName: Full=ABC transporter F family member 3; Short=ABC transporter ABCF.3; Short=AtABCF3; AltName: Full=GCN20-type ATP-binding cassette protein GCN3 [Arabidopsis thaliana],Q8H0V6,Subcellular location information not found.,,,,,,,
RecName: Full=Glutathione reductase; chloroplastic; Short=GR; Short=GRase; Flags: Precursor [Nicotiana tabacum],P80461,Plastid, chloroplast,,,,,,
RecName: Full=RNA-binding KH domain-containing protein PEPPER [Arabidopsis thaliana],Q9SZH4,Nucleus,,,,,,,
RecName: Full=Bifunctional nitrilase/nitrile hydratase NIT4B; Short=TNIT4B; AltName: Full=Cyanoalanine nitrilase B; AltName: Full=Nitrilase 4B [Nicotiana tabacum],Q42966,Subcellular location information not found.,,,,,,,
RecName: Full=Importin subunit beta-1; AltName: Full=Karyopherin subunit beta-1; Short=ATKPNB1 [Arabidopsis thaliana],Q9FJD4,Cytoplasm,,,,,,,
RecName: Full=Translocase of chloroplast 159; chloroplastic; Short=AtToc159; AltName: Full=159 kDa chloroplast outer envelope protein; AltName: Full=Plastid protein import 2; AltName: Full=Translocase of chloroplast 160; chloroplastic; Short=AtToc160; AltName: Full=Translocase of chloroplast 86; chloroplastic; Short=AtToc86 [Arabidopsis thaliana],O81283,Plastid, chloroplast outer membrane,,,,,,
RecName: Full=Eukaryotic translation initiation factor 3 subunit M; Short=eIF3m [Dictyostelium discoideum],Q54KZ8,Cytoplasm,,,,,,,
RecName: Full=Citrate synthase; mitochondrial; Flags: Precursor [Daucus carota],O80433,Mitochondrion matrix,,,,,,,
RecName: Full=Tryptophan synthase beta chain 2; chloroplastic; Flags: Precursor [Camptotheca acuminata],O50046,Plastid, chloroplast,,,,,,
RecName: Full=Tryptophan synthase beta chain 2 [Aquifex aeolicus VF5],O67409,Subcellular location information not found.,,,,,,,
RecName: Full=Glycolate oxidase 1; Short=AtGLO1; Short=GOX1; AltName: Full=(S)-2-hydroxy-acid oxidase GLO1; AltName: Full=Short chain alpha-hydroxy acid oxidase GLO1 [Arabidopsis thaliana],Q9LRR9,Peroxisome,,,,,,,
RecName: Full=Peroxidase 16; Short=Atperox P16; AltName: Full=ATP22a; Flags: Precursor [Arabidopsis thaliana],Q96518,Secreted,,,,,,,
RecName: Full=26S proteasome non-ATPase regulatory subunit 9; AltName: Full=26S proteasome regulatory subunit p27; Short=dp27 [Drosophila melanogaster],Q9VFS8,Subcellular location information not found.,,,,,,,
RecName: Full=Aminoacylase-1; Short=ACY-1; AltName: Full=N-acyl-L-amino-acid amidohydrolase [Mus musculus],Q99JW2,Cytoplasm,,,,,,,
RecName: Full=Fasciclin-like arabinogalactan protein 1; Flags: Precursor [Arabidopsis thaliana],Q9FM65,Secreted, extracellular space,,,,,,
RecName: Full=Cytochrome c oxidase subunit 6b-1; Short=AtCOX6b-1 [Arabidopsis thaliana],Q9S7L9,Mitochondrion,,,,,,,
RecName: Full=Internal alternative NAD(P)H-ubiquinone oxidoreductase A2; mitochondrial; AltName: Full=Internal alternative NADH dehydrogenase NDA2; AltName: Full=NADH:ubiquinone reductase (non-electrogenic) NDA2; Flags: Precursor [Arabidopsis thaliana],O80874,Mitochondrion inner membrane,,,,,,,
RecName: Full=Probable mitochondrial-processing peptidase subunit beta; mitochondrial; AltName: Full=Beta-MPP; AltName: Full=Complex III subunit I; AltName: Full=Core protein I; AltName: Full=Cytochrome b-c1 complex subunit 1; mitochondrial; AltName: Full=Ubiquinol-cytochrome c oxidoreductase core protein 1; Flags: Precursor [Arabidopsis thaliana],Q42290,Mitochondrion,,,,,,,
RecName: Full=Protein EARLY-RESPONSIVE TO DEHYDRATION 7; chloroplastic; Flags: Precursor [Arabidopsis thaliana],O48832,Plastid, chloroplast,,,,,,
RecName: Full=Formamidase; AltName: Full=Formamide amidohydrolase [Methylophilus methylotrophus],Q50228,Subcellular location information not found.,,,,,,,
RecName: Full=Protein SIEVE ELEMENT OCCLUSION B; Short=AtSEOb; AltName: Full=Protein SIEVE ELEMENT OCCLUSION-RELATED 1; Short=AtSEOR1 [Arabidopsis thaliana],Q9SS87,Subcellular location information not found.,,,,,,,
RecName: Full=NifU-like protein 4; mitochondrial; Short=AtNfu-III; Short=AtNfu4; Flags: Precursor [Arabidopsis thaliana],Q9LIG6,Mitochondrion,,,,,,,
RecName: Full=Peptide methionine sulfoxide reductase B2; chloroplastic; Short=AtMSRB2; AltName: Full=Peptide-methionine (R)-S-oxide reductasemethionine; Flags: Precursor [Arabidopsis thaliana],Q9C5C8,Plastid, chloroplast,,,,,,
RecName: Full=Vesicle transport v-SNARE 13; Short=AtVTI13; AltName: Full=Vesicle soluble NSF attachment protein receptor 13; AltName: Full=Vesicle transport v-SNARE protein VTI13 [Arabidopsis thaliana],Q9LVP9,Vacuole membrane,,,,,,,
RecName: Full=Lysine--tRNA ligase; cytoplasmic; AltName: Full=Lysyl-tRNA synthetase; Short=LysRS; AltName: Full=Lysyl-tRNA synthetase 1; Short=AtKRS-1 [Arabidopsis thaliana],Q9ZPI1,Cytoplasm, cytosol,,,,,,
RecName: Full=Eukaryotic translation initiation factor isoform 4G-1; Short=eIF(iso)4G-1 [Arabidopsis thaliana],Q93ZT6,Subcellular location information not found.,,,,,,,
RecName: Full=D-cysteine desulfhydrase 1; mitochondrial; Short=OsDCD1; AltName: Full=OsD-CDes1; Short=D-CDes1; Flags: Precursor [Oryza sativa Japonica Group],Q6ZHE5,Mitochondrion,,,,,,,
RecName: Full=Ribosome maturation protein SBDS; AltName: Full=Shwachman-Bodian-Diamond syndrome protein homolog [Bos taurus],Q3SWZ6,Cytoplasm,,,,,,,
RecName: Full=Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH5; AltName: Full=DEAH RNA helicase homolog PRP22 [Arabidopsis thaliana],Q38953,Nucleus,,,,,,,
RecName: Full=Subtilisin-like protease SBT1.7; AltName: Full=Cucumisin-like serine protease; AltName: Full=Subtilase subfamily 1 member 7; Short=AtSBT1.7; AltName: Full=Subtilisin-like serine protease 1; Short=At-SLP1; Flags: Precursor [Arabidopsis thaliana],O65351,Secreted, cell wall,,,,,,
RecName: Full=Protein argonaute 4; Short=AtAGO4; AltName: Full=Protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 11 [Arabidopsis thaliana],Q9ZVD5,Nucleus, nucleolus,,,,,,
RecName: Full=5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase; AltName: Full=Cobalamin-independent methionine synthase isozyme; AltName: Full=Vitamin-B12-independent methionine synthase isozyme [Catharanthus roseus],Q42699,Cytoplasm,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Flagellar radial spoke protein 5 [Chlamydomonas reinhardtii],Q27YU7,Cytoplasm, cytoskeleton,,,,,,
RecName: Full=Transaldolase [Histophilus somni 2336],B0UV30,Cytoplasm,,,,,,,
RecName: Full=Heat shock protein 90-5; chloroplastic; Short=AtHSP90.5; Short=AtHsp90-5; AltName: Full=Heat shock protein 88-1; Short=Hsp88-1; AltName: Full=Hsp90C; AltName: Full=Protein EMBRYO DEFECTIVE 1956; AltName: Full=Protein chlorate-resistance 88; Flags: Precursor [Arabidopsis thaliana],Q9SIF2,Plastid, chloroplast stroma,,,,,,
RecName: Full=Mannosylglycoprotein endo-beta-mannosidase; Short=Endo-beta-mannosidase; Contains: RecName: Full=Mannosylglycoprotein endo-beta-mannosidase 31 kDa subunit; Contains: RecName: Full=Mannosylglycoprotein endo-beta-mannosidase 28 kDa subunit; Contains: RecName: Full=Mannosylglycoprotein endo-beta-mannosidase 42 kDa subunit [Lilium longiflorum],Q5H7P5,Subcellular location information not found.,,,,,,,
RecName: Full=Vacuolar-sorting protein BRO1; AltName: Full=BRO domain-containing protein 1; Short=AtBRO1 [Arabidopsis thaliana],F4HXZ1,Cytoplasm,,,,,,,
RecName: Full=21 kDa seed protein; Flags: Precursor [Theobroma cacao],P32765,Subcellular location information not found.,,,,,,,
RecName: Full=Delta-1-pyrroline-5-carboxylate synthase; Short=P5CS; Includes: RecName: Full=Glutamate 5-kinase; Short=GK; AltName: Full=Gamma-glutamyl kinase; Includes: RecName: Full=Gamma-glutamyl phosphate reductase; Short=GPR; AltName: Full=Glutamate-5-semialdehyde dehydrogenase; AltName: Full=Glutamyl-gamma-semialdehyde dehydrogenase [Solanum lycopersicum],Q96480,Subcellular location information not found.,,,,,,,
RecName: Full=RAF-like serine/threonine-protein kinase PRAF; AltName: Full=Protein PHOTOSYNTHESIS-RELATED RAF; Short=MpPRAF [Marchantia polymorpha],A0A2R6XIK6,Cytoplasm,,,,,,,
RecName: Full=Chorismate synthase 1; chloroplastic; AltName: Full=5-enolpyruvylshikimate-3-phosphate phospholyase 1; Flags: Precursor [Solanum lycopersicum],Q42884,Plastid, chloroplast,,,,,,
RecName: Full=12-oxophytodienoate reductase 1; AltName: Full=12-oxophytodienoate-10;11-reductase 1; Short=OPDA-reductase 1; AltName: Full=LeOPR1 [Solanum lycopersicum],Q9XG54,Cytoplasm,,,,,,,
RecName: Full=ALBINO3-like protein 1; chloroplastic; AltName: Full=Arabidopsis thaliana envelope membrane integrase; AltName: Full=Protein ALBINA 4; Short=Ath4; AltName: Full=Protein ARTEMIS; AltName: Full=Suppressor of tic40 protein 1; Flags: Precursor [Arabidopsis thaliana],Q9FYL3,Plastid, chloroplast thylakoid membrane,,,,,,
RecName: Full=Probable phosphoribosylformylglycinamidine synthase; chloroplastic/mitochondrial; Short=FGAM synthase; Short=FGAMS; AltName: Full=Formylglycinamide ribonucleotide amidotransferase; Short=FGAR amidotransferase; Short=FGAR-AT; AltName: Full=Formylglycinamide ribotide amidotransferase; Flags: Precursor [Arabidopsis thaliana],Q9M8D3,Plastid, chloroplast,,,,,,
RecName: Full=Glyoxysomal fatty acid beta-oxidation multifunctional protein MFP-a; Includes: RecName: Full=Enoyl-CoA hydratase/3-2-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase; Includes: RecName: Full=3-hydroxyacyl-CoA dehydrogenase [Brassica napus],O49809,Glyoxysome,,,,,,,
RecName: Full=Histone-lysine N-methyltransferase; H3 lysine-9 specific SUVH1; AltName: Full=Histone H3-K9 methyltransferase 1; Short=H3-K9-HMTase 1; AltName: Full=NtSet1; AltName: Full=Suppressor of variegation 3-9 homolog protein 1; Short=Su(var)3-9 homolog protein 1 [Nicotiana tabacum],Q93YF5,Nucleus,,,,,,,
RecName: Full=Embryo-specific protein ATS3B; AltName: Full=Protein ARABIDOPSIS THALIANA SEED 3B; Flags: Precursor [Arabidopsis thaliana],Q6NPM5,Secreted,,,,,,,
RecName: Full=Putative ATP synthase protein YMF19; AltName: Full=Mitochondrial protein YMF19 [Helianthus annuus],P41248,Mitochondrion membrane,,,,,,,
RecName: Full=Ferredoxin-dependent glutamate synthase 1; chloroplastic/mitochondrial; AltName: Full=Fd-GOGAT 1; Flags: Precursor [Arabidopsis thaliana],Q9ZNZ7,Plastid, chloroplast stroma,,,,,,
RecName: Full=Pleiotropic drug resistance protein 1; AltName: Full=NpPDR1 [Nicotiana plumbaginifolia],Q949G3,Cell membrane,,,,,,,
RecName: Full=Probable N-acetyl-gamma-glutamyl-phosphate reductase; chloroplastic; Short=AGPR; AltName: Full=N-acetyl-glutamate semialdehyde dehydrogenase; Short=NAGSA dehydrogenase; Flags: Precursor [Arabidopsis thaliana],Q93Z70,Plastid, chloroplast,,,,,,
RecName: Full=Trans-cinnamate 4-monooxygenase C4H2; AltName: Full=Cinnamate-4-hydroxylase 2; Short=PhC4H2; AltName: Full=Cytochrome P450 C4H2 [Petunia x hybrida],F1B283,Nucleus,,,,,,,
RecName: Full=2-oxoglutarate dehydrogenase; mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E1; Short=OGDC-E1; AltName: Full=Alpha-ketoglutarate dehydrogenase; Flags: Precursor [Dictyostelium discoideum],Q54JE4,Mitochondrion matrix,,,,,,,
RecName: Full=Arginine--tRNA ligase; chloroplastic/mitochondrial; AltName: Full=Arginyl-tRNA synthetase; Short=ArgRS; AltName: Full=Protein EMBRYO DEFECTIVE 1027; Flags: Precursor [Arabidopsis thaliana],O23247,Plastid, chloroplast,,,,,,
RecName: Full=Uncharacterized oxidoreductase At4g09670 [Arabidopsis thaliana],Q9SZ83,Subcellular location information not found.,,,,,,,
RecName: Full=Small ribosomal subunit protein uS9; AltName: Full=40S ribosomal protein S16 [Gossypium hirsutum],P46293,Cytoplasm,,,,,,,
RecName: Full=Presequence protease 1; chloroplastic/mitochondrial; Short=AtPreP1; Short=PreP 1; AltName: Full=Zinc metalloprotease 1; Short=AtZnMP1; Flags: Precursor [Arabidopsis thaliana],Q9LJL3,Plastid, chloroplast stroma,,,,,,
